#
#  chlamycyc 8.0 Genes link table generated on Fri Jun 29, 2018
#  All columns are separated by tab characters.
#  Columns are: 
#
#  GENE-ID  EG#  b#  y-name  CGSC-ID  UniProt-ID  GENE-NAME  
#
#   GENE-ID      = Pathway Tools unique identifier for the gene
#   UniProt-ID = Swiss-Prot identifier
#   GENE-NAME    = Pathway Tools gene name
#
#
CHLREDRAFT_185200	A8J9X1	ATP4	
GIO2-4519		Cre17.g726750	
GIO2-353		Cre14.g630895	
GIO2-2308		Cre13.g583600	
GIO2-305		Cre08.g359500	
GIO2-1462		Cre16.g669525	
GIO2-2010		Cre16.g685400	
GIO2-925		Cre09.g396401	
GIO2-3057		Cre16.g656400	
GIO2-2361		Cre06.g250300	
GIO2-2675		Cre12.g496650	
GIO2-749		Cre06.g264150	
CHLREDRAFT_182740		ASA4	
GIO2-2096		Cre12.g488000	
GIO2-2108		Cre10.g458500	
GIO2-4620		Cre17.g735950	
GIO2-1448		Cre07.g342750	
GIO2-2962		Cre02.g088650	
GIO2-385		Cre01.g007600	
GIO2-1382		Cre02.g080850	
GIO2-1190		Cre06.g273200	
GIO2-762		Cre01.g001350	
GIO2-969		Cre01.g000350	
GIO2-3587		Cre14.g629960	
GIO2-3614		Cre10.g450400	
GIO2-4648		Cre03.g180750	
GIO2-614		Cre07.g325720	
GIO2-5364		Cre12.g504950	
GIO2-4065		Cre03.g173200	
GIO2-344		Cre18.g749447	
GIO2-1566		Cre16.g681800	
GIO2-4486		Cre06.g296600	
GIO2-1177		Cre13.g567400	
GIO2-1244		Cre03.g148750	
GIO2-395		Cre14.g631600	
GIO2-1226		Cre16.g689100	
GIO2-2511		Cre16.g691552	
GIO2-5071		Cre06.g260550	
GIO2-5124		Cre10.g431350	
GIO2-4643		Cre01.g035350	
GIO2-1965		Cre16.g651923	
GIO2-5467		Cre14.g613501	
GIO2-1605		Cre17.g703950	
GIO2-3945		Cre08.g362450	
GIO2-4527		Cre09.g406400	
GIO2-2034		Cre07.g342920	
GIO2-5468		Cre14.g623800	
GIO2-2210		Cre07.g332300	
GIO2-743		Cre14.g623000	
GIO2-1901	A8J194	LIP1	
GIO2-5006		Cre03.g175650	
CHRECP045	Q08362	petG	
GIO2-3053		Cre03.g187450	
GIO2-2404		Cre17.g723150	
GIO2-2023		Cre02.g141400	
GIO2-4326		Cre02.g107450	
GIO2-3595		Cre06.g273500	
GIO2-1014		Cre16.g687294	
GIO2-516		Cre03.g195200	
GIO2-1207		Cre04.g217946	
GIO2-3961		Cre12.g555803	
GIO2-275		Cre06.g278185	
GIO2-1197		Cre03.g146767	
GIO2-5046		Cre13.g568800	
GIO2-1257	A8J000	Cre16.g683900	
CHLREDRAFT_131895	A8J9X3	estExt_gwp_1H.C_410048	
GIO2-4787		Cre04.g227400	
GIO2-1746		Cre07.g315400	
GIO2-4052		Cre17.g731850	
GIO2-4634		Cre13.g572750	
GIO2-923		Cre12.g549427	
GIO2-665		Cre17.g728400	
GIO2-1844		Cre04.g214500	
GIO2-4169		Cre05.g248450	
GIO2-1820		Cre03.g213313	
CHLREDRAFT_143441	Q6QAY2	NUOP1	
GIO2-3820		Cre13.g567950	
CHLREDRAFT_182302	Q6UP28	NUO21	
GIO2-470		Cre03.g188300	
GIO2-1673		Cre16.g690767	
GIO2-5471		Cre17.g705950	
GIO2-621		Cre06.g262400	
GIO2-3533		Cre12.g485550	
GIO2-509		Cre05.g248600	
GIO2-3930		Cre02.g094300	
GIO2-5135		Cre13.g605550	
GIO2-3591		Cre03.g200767	
CHLREDRAFT_184479	Q8S3T9	LHCBM9	
GIO2-1026		Cre02.g073900	
GIO2-712		Cre16.g687950	
CHLREDRAFT_138117	A8J1U1	HSP90A	
GIO2-1830		Cre13.g607600	
CHLREDRAFT_185673	A8JEU4	HSP70A	
GIO2-5020		Cre03.g163350	
GIO2-527		Cre06.g269250	
GIO2-409		Cre06.g282000	
GIO2-2960		Cre07.g344550	
GIO2-1045		Cre06.g295250	
GIO2-1719		Cre10.g429800	
CHLREDRAFT_164272	Q6UKY7	NUOB18	
GIO2-787		Cre01.g021700	
GIO2-3059		Cre16.g690150	
GIO2-2966		Cre06.g311600	
GIO2-1872		Cre17.g708800	
GIO2-2833		g11619.t1	
GIO2-4309		Cre09.g403800	
GIO2-1353		Cre16.g669200	
GIO2-1906	Q0ZAZ1	GDH	
GIO2-2370		Cre03.g191850	
GIO2-727		Cre01.g020850	
GIO2-2663		Cre02.g084950	
GIO2-1526		Cre04.g211900	
GIO2-4091		Cre07.g318750	
GIO2-1173		Cre02.g144010	
GIO2-669		Cre17.g723000	
GIO2-1495		Cre03.g206800	
GIO2-5044		Cre07.g322900	
GIO2-1360		Cre12.g488752	
GIO2-3770		Cre01.g018550	
GIO2-3476		Cre06.g267600	
GIO2-1736		Cre06.g278183	
GIO2-1320		Cre02.g117250	
GIO2-5380		Cre17.g724150	
GIO2-2238		Cre07.g354250	
GIO2-845		Cre13.g573150	
GIO2-4269		Cre16.g683450	
GIO2-264		Cre13.g606250	
GIO2-855		Cre03.g156900	
GIO2-3464		Cre11.g468100	
GIO2-667		Cre13.g607450	
GIO2-994		Cre09.g397803	
GIO2-4697		Cre09.g402404	
GIO2-2504		Cre12.g535950	
G-15957	Q7X8Q2	STA7	
CHLREDRAFT_60238	A8JGP8	RBCS2B	
GIO2-3347		Cre09.g406000	
GIO2-896		Cre08.g381800	
GIO2-2982		Cre09.g401022	
GIO2-1410		Cre17.g742000	
GIO2-2750		Cre14.g624350	
GIO2-4964		Cre11.g467781	
GIO2-647		Cre11.g467617	
GIO2-4740		Cre07.g354450	
GIO2-1069		Cre07.g316992	
GIO2-3884		Cre08.g384850	
GIO2-1059		Cre09.g417250	
GIO2-4159		Cre13.g605350	
GIO2-710		Cre09.g413750	
GIO2-1561		Cre07.g349650	
GIO2-1348		Cre02.g091950	
GIO2-3483		Cre08.g358900	
GIO2-3462		Cre09.g396650	
GIO2-734		Cre09.g389950	
CHLREDRAFT_128906		SULP1	
GIO2-1139		Cre03.g171700	
GIO2-1074		Cre06.g283034	
GIO2-5169		Cre03.g165215	
GIO2-2556		Cre02.g103850	
GIO2-4940		Cre13.g569500	
GIO2-1395		Cre09.g416250	
CHLREDRAFT_185375		COX90	
GIO2-2338		Cre06.g294750	
GIO2-2105		Cre09.g415850	
GIO2-3723		Cre12.g505350	
GIO2-1387		Cre14.g630859	
GIO2-5180		Cre09.g402034	
GIO2-2296		Cre17.g721500	
GIO2-1579		Cre01.g018500	
GIO2-4361		Cre13.g605100	
GIO2-955		Cre04.g217500	
GIO2-4108		Cre12.g498750	
GIO2-4436		Cre09.g388800	
GIO2-1204		Cre12.g533700	
GIO2-4639		Cre12.g492300	
GIO2-2991		Cre02.g095127	
GIO2-1042		Cre09.g403050	
GIO2-537		Cre12.g492851	
CHRECP002	P23230	petD	
GIO2-1499		Cre06.g301600	
GIO2-1392		Cre13.g565321	
GIO2-5390		Cre05.g245950	
GIO2-4247		Cre06.g290200	
GIO2-1476		Cre17.g724650	
GIO2-253		Cre05.g246150	
GIO2-5199		Cre18.g749697	
GIO2-4495		Cre08.g377100	
GIO2-1812		Cre16.g683259	
GIO2-54		Cre14.g629750	
GIO2-2791		Cre16.g659200	
GIO2-4062		Cre12.g516350	
GIO2-1205		Cre10.g449600	
GIO2-987		Cre03.g182300	
GIO2-1852		Cre06.g286850	
GIO2-1638		Cre17.g746997	
GIO2-739		Cre12.g530900	
GIO2-3665		Cre10.g430450	
GIO2-2585		Cre06.g261800	
GIO2-4811		Cre17.g705850	
GIO2-476		Cre09.g393150	
GIO2-2635		Cre09.g396900	
GIO2-5057		Cre02.g145200	
GIO2-957		Cre10.g428400	
GIO2-1080		Cre17.g743547	
GIO2-2073		Cre06.g272050	
GIO2-5096		Cre02.g088300	
GIO2-561		Cre11.g467630	
GIO2-4358		Cre13.g568600	
GIO2-4167		Cre14.g614300	
GIO2-5093		Cre09.g394102	
GIO2-2899		Cre12.g555450	
GIO2-1440		Cre03.g190800	
GIO2-209		Cre13.g607000	
GIO2-326		Cre13.g575800	
GIO2-5049		Cre12.g549050	
G-15453	Q1RS83	PFL1	
GIO2-4703		Cre17.g728800	
GIO2-3571		Cre06.g261150	
GIO2-702		Cre09.g397550	
GIO2-4338		Cre02.g114400	
GIO2-3027		Cre01.g014650	
GIO2-5089		Cre02.g109100	
GIO2-268		Cre06.g270200	
GIO2-3396		Cre01.g071662	
GIO2-1846		Cre02.g146450	
GIO2-3935		Cre13.g592200	
CHLREDRAFT_24512		CPC1	
GIO2-5197		Cre17.g716451	
GIO2-4573		Cre12.g538100	
GIO2-4888		Cre06.g272900	
GIO2-2602		Cre09.g391650	
GIO2-3818		Cre06.g308400	
GIO2-3906		Cre10.g454900	
GIO2-2237		Cre17.g722150	
GIO2-1344		Cre10.g426700	
GIO2-1544		Cre09.g392652	
GIO2-2754		Cre15.g637761	
GIO2-1581		Cre06.g251900	
GIO2-2297		Cre16.g652850	
GIO2-2144		Cre19.g750247	
GIO2-991	A8IZZ9	Cre09.g403108	
GIO2-403		Cre06.g256150	
GIO2-324		Cre05.g234801	
GIO2-672		Cre13.g581700	
GIO2-2251		Cre13.g576650	
GIO2-2160		Cre17.g744597	
GIO2-358		Cre14.g629840	
GIO2-3549		Cre10.g434450	
GIO2-729		Cre14.g615550	
GIO2-5094		Cre02.g095151	
GIO2-1823		Cre03.g207150	
GIO2-445		Cre10.g427350	
GIO2-1891		Cre02.g103200	
CHRECP027	P92276	psbZ	
GIO2-1218		Cre14.g622050	
GIO2-1183		Cre16.g683850	
GIO2-2972		Cre11.g474800	
GIO2-384		Cre06.g278210	
GIO2-2353		Cre12.g483950	
GIO2-3416		Cre01.g031850	
GIO2-1401		Cre03.g196200	
GIO2-1584		Cre09.g414250	
GIO2-4522		Cre12.g492750	
GIO2-360		Cre10.g425450	
GIO2-2860		Cre06.g304650	
GIO2-1327		COX5C	
GIO2-340		Cre06.g287750	
GIO2-2480		Cre02.g095137	
GIO2-965		Cre09.g386743	
GIO2-2485		Cre16.g682050	
GIO2-2613		Cre02.g077350	
GIO2-1150		Cre16.g657800	
GIO2-773		Cre08.g360050	
GIO2-1849		Cre03.g188400	
GIO2-4180		Cre01.g042750	
GIO2-3067		Cre01.g007950	
GIO2-1286		Cre12.g529350	
GIO2-5099		Cre03.g151500	
GIO2-1757		Cre13.g564650	
GIO2-5038		Cre09.g397216	
GIO2-893		Cre03.g191350	
GIO2-2435		Cre12.g497750	
GIO2-2150		Cre03.g159254	
GIO2-1831		Cre09.g388208	
GIO2-2983		Cre10.g424750	
GIO2-5009		Cre12.g561101	
GIO2-4099		Cre02.g117500	
GIO2-1397		Cre03.g207750	
GIO2-1021		Cre02.g147302	
GIO2-1252		Cre07.g334350	
CHRECP058	P06541	atpB	
GIO2-2349		Cre01.g018950	
GIO2-4967		Cre06.g297850	
GIO2-5205		Cre09.g400441	
GIO2-2601		Cre14.g615050	
GIO2-5052		Cre12.g559555	
GIO2-3415		Cre17.g723500	
GIO2-1125		Cre12.g527950	
GIO2-429		Cre05.g232550	
GIO2-1882		Cre11.g474850	
GIO2-5370		Cre16.g665250	
GIO2-538		Cre16.g686002	
GIO2-1390		Cre13.g591700	
GIO2-4314		Cre12.g510050	
GIO2-4902		Cre09.g395950	
GIO2-3806		Cre07.g342150	
GIO2-1443		Cre17.g731600	
GIO2-5062		Cre05.g241400	
GIO2-815		Cre16.g670350	
GIO2-4396		Cre06.g302050	
GIO2-3996		Cre07.g348650	
GIO2-3915		Cre08.g359350	
GIO2-1128		Cre14.g617750	
GIO2-5223		Cre08.g368450	
GIO2-1789		Cre02.g087300	
CHLREDRAFT_77031	A8HX89	QCR7	
CHLREDRAFT_193762	Q6UP31	NUO13	
CHLREDRAFT_81617	A8J8N9	QCR6	
GIO2-2969		Cre13.g583100	
GIO2-912		Cre12.g518350	
GIO2-671		Cre09.g414750	
G-12757	A8JI60	nda2	
GIO2-643		Cre13.g567100	
GIO2-578		Cre12.g535550	
CHRECP008	Q00471	petB	
GIO2-681		Cre03.g208721	
GIO2-1792		Cre02.g112400	
CHLREDRAFT_187322	A8HYU2	ATPvC	
GIO2-2423		Cre08.g368950	
GIO2-1268		Cre09.g398289	
GIO2-1610		Cre06.g269752	
GIO2-5092		Cre06.g278263	
GIO2-492		Cre14.g630950	
GIO2-1577		Cre16.g664150	
GIO2-721		Cre02.g100450	
GIO2-3038		Cre17.g730550	
GIO2-4728		Cre02.g091850	
GIO2-1057		Cre16.g678551	
GIO2-5160		Cre13.g576800	
CHLREDRAFT_195724	A8JFE2	ATP9A	
GIO2-3574		Cre13.g591900	
GIO2-2312		Cre06.g289400	
GIO2-4983		Cre03.g207000	
GIO2-4261		Cre09.g407200	
GIO2-641		Cre09.g390541	
GIO2-4663		Cre07.g353450	
GIO2-4957		Cre11.g467687	
GIO2-1089		Cre03.g193500	
GIO2-1351		Cre01.g036950	
GIO2-1430		Cre12.g554250	
GIO2-2775		Cre12.g508700	
GIO2-1342		Cre06.g278202	
GIO2-4146		Cre10.g434750	
GIO2-1994		Cre01.g053000	
GIO2-3977		Cre06.g259650	
GIO2-4535		Cre05.g247850	
GIO2-2305		Cre13.g582250	
GIO2-1486		Cre06.g278151	
GIO2-5105		Cre16.g661150	
GIO2-4923		Cre13.g582270	
GIO2-5120		Cre11.g467524	
GIO2-1302		Cre12.g542150	
GIO2-584		Cre03.g167924	
GIO2-3388		Cre09.g410650	
CHLREDRAFT_196479	A8JGG6	DUR3A	
GIO2-1157		Cre02.g077451	
GIO2-840		Cre11.g467774	
GIO2-1308		Cre16.g677050	
GIO2-1415		Cre12.g560100	
GIO2-5166		Cre02.g144000	
GIO2-972		Cre05.g242179	
CHREPMP02	P20113	nad4	
GIO2-469		Cre13.g578150	
GIO2-1467		Cre03.g149300	
GIO2-2421		Cre09.g410700	
GIO2-1528		Cre06.g252800	
GIO2-3383		Cre04.g223050	
GIO2-737		Cre03.g162300	
GIO2-3083		Cre01.g014350	
GIO2-2587		Cre02.g083800	
GIO2-431		Cre16.g677950	
GIO2-3668		Cre12.g541352	
CHLREDRAFT_196755	A8IW06	IRT1	
GIO2-926		Cre16.g659500	
GIO2-5175		Cre06.g294450	
GIO2-1861		Cre10.g436150	
CHLREDRAFT_57090	Q6UKY9	NUOB14	
GIO2-4985		Cre08.g358571	
GIO2-1277		Cre01.g018100	
GIO2-777		Cre10.g437800	
GIO2-1980		Cre09.g406050	
GIO2-351		Cre13.g587500	
GIO2-757		Cre17.g732802	
GIO2-4051		Cre03.g211745	
GIO2-4914		Cre17.g704000	
GIO2-2835		Cre06.g277200	
GIO2-2948		Cre01.g041667	
GIO2-846		Cre01.g038550	
GIO2-314		Cre06.g278101	
GIO2-1881		Cre16.g667200	
GIO2-2701		Cre02.g116950	
GIO2-948		Cre14.g629700	
GIO2-5061		Cre03.g199250	
GIO2-744		Cre09.g393506	
GIO2-531		Cre11.g467740	
GIO2-4256		Cre09.g402450	
GIO2-323		Cre17.g729750	
CHLREDRAFT_184815		ASA5	
GIO2-847		Cre12.g509250	
GIO2-2257		Cre10.g431650	
GIO2-960		Cre17.g718250	
GIO2-999		Cre01.g036350	
GIO2-4349		Cre12.g561550	
GIO2-4290		Cre17.g715500	
GIO2-1465		Cre04.g217955	
GIO2-4174		Cre06.g306300	
GIO2-1795		ATPG	
GIO2-3731		Cre13.g585850	
GIO2-5202		Cre16.g671700	
GIO2-4774		Cre03.g149100	
GIO2-1969		Cre13.g573800	
GIO2-1709		Cre03.g188800	
GIO2-1700		Cre12.g507558	
GIO2-760		Cre02.g117376	
GIO2-4228		Cre10.g432900	
GIO2-664		Cre03.g207713	
GIO2-1041		Cre10.g459900	
CHLREDRAFT_154398	Q66T67	HSP90C	
GIO2-5019		Cre06.g278163	
GIO2-3578		Cre01.g016514	
CHLREDRAFT_182226	Q6QAY1	NUOP3	
GIO2-1509		Cre08.g370550	
GIO2-1038		Cre10.g451600	
GIO2-4148		Cre06.g305650	
GIO2-725		Cre02.g077951	
GIO2-3087		Cre11.g467557	
GIO2-5208		Cre03.g171600	
GIO2-1493		Cre13.g570400	
GIO2-606		Cre06.g305600	
GIO2-1902	A8HMQ3	DVR	
GIO2-1944		Cre10.g427900	
GIO2-1745		Cre16.g683050	
GIO2-5206		Cre01.g049000	
GIO2-4795		Cre02.g079150	
GIO2-690		Cre06.g287000	
GIO2-1619		Cre01.g012050	
GIO2-367		Cre12.g556750	
GIO2-947		Cre12.g560900	
GIO2-3969		Cre06.g263289	
CHLREDRAFT_147968	Q42496	PETM	
GIO2-915		Cre16.g677250	
GIO2-4767		Cre12.g494850	
GIO2-348		Cre07.g350000	
GIO2-790		Cre02.g081300	
GIO2-1420		Cre06.g270500	
GIO2-4955		Cre07.g321350	
GIO2-1071		Cre13.g563800	
GIO2-698		Cre09.g393000	
CHLREDRAFT_147109	A8IVF6	COX13	
GIO2-1140		Cre13.g586600	
GIO2-1079		Cre02.g147900	
GIO2-1120		Cre07.g356250	
GIO2-1366		Cre12.g496950	
GIO2-4014		Cre17.g722800	
GIO2-4221		Cre06.g249800	
GIO2-1475		Cre04.g211950	
GIO2-1865		Cre01.g015350	
GIO2-2764		Cre14.g618600	
GIO2-863		Cre08.g379900	
GIO2-2816		Cre06.g294650	
CHLREDRAFT_205752	A8J270	LHCBM8	
GIO2-22		Cre11.g467700	
CHLREDRAFT_106419	A8JAT8	CNX2	
GIO2-1539		Cre16.g663100	
GIO2-2631		Cre07.g324550	
GIO2-786		Cre13.g561850	
GIO2-269		Cre12.g503750	
GIO2-2632		Cre08.g378900	
GIO2-1399		Cre07.g325000	
CHLREDRAFT_188142	Q6UP30	NUOS6	
GIO2-1359		Cre08.g375350	
CHLREDRAFT_177155	P0C1D4	PETN	
GIO2-1209		Cre12.g495100	
GIO2-4213		Cre16.g680700	
GIO2-1806		Cre16.g681750	
GIO2-1640		Cre01.g020350	
CHLREDRAFT_108283	A8JGP5	RBCS2A	
CHLREDRAFT_130316	P12853	PSBO	
GIO2-4474		Cre13.g564766	
GIO2-898		Cre03.g184651	
GIO2-4445		Cre01.g003200	
GIO2-5024		Cre15.g635000	
GIO2-1200		Cre16.g663150	
GIO2-3474		Cre10.g421700	
GIO2-1501		Cre05.g245158	
GIO2-1408		Cre12.g539900	
GIO2-1230		Cre14.g611517	
GIO2-701		Cre05.g241350	
GIO2-1541		Cre08.g365825	
GIO2-265		Cre07.g320700	
GIO2-781		Cre12.g522650	
GIO2-968		Cre03.g202350	
GIO2-1109		Cre12.g556802	
GIO2-822		Cre16.g673852	
GIO2-1272		Cre09.g401330	
GIO2-1119		Cre14.g626634	
GIO2-2852		Cre03.g154950	
GIO2-4281		Cre16.g688901	
GIO2-425		Cre17.g741400	
GIO2-5184		Cre14.g624201	
GIO2-1758		Cre07.g315050	
GIO2-148		Cre09.g405750	
GIO2-2795		Cre08.g384600	
GIO2-3954		Cre13.g581850	
GIO2-856		Cre03.g154750	
CHRECP049	P00877	rbcL	
GIO2-1782		Cre07.g327400	
GIO2-2155		Cre06.g293850	
GIO2-2725		Cre02.g084450	
GIO2-4945		Cre05.g234664	
GIO2-3622		Cre09.g410100	
GIO2-1741		Cre03.g144707	
CHLREDRAFT_192088	A8J4P3	NAR4	
GIO2-2179		Cre01.g047800	
GIO2-1766		Cre13.g605386	
GIO2-3099		Cre12.g486300	
GIO2-4917		Cre03.g182450	
GIO2-1626		Cre09.g401145	
GIO2-1705		Cre12.g530550	
GIO2-1329		Cre02.g095106	
GIO2-1859		Cre06.g252150	
GIO2-978		Cre13.g576150	
GIO2-1160		Cre04.g217954	
GIO2-1396		Cre12.g555951	
GIO2-1949		Cre04.g224100	
GIO2-838		Cre14.g619854	
GIO2-356		Cre02.g144005	
GIO2-5082		Cre16.g659050	
CHLREDRAFT_191690	A8J264	LHCBM4	
GIO2-539		Cre09.g394658	
GIO2-517		Cre07.g331300	
GIO2-718		Cre09.g412600	
GIO2-4987		Cre03.g162550	
CHLREDRAFT_76146	P12352	Cre10.g420350	
GIO2-680		Cre10.g452900	
GIO2-3778		Cre02.g103350	
GIO2-979		Cre06.g289800	
GIO2-321		Cre01.g055469	
GIO2-2818		Cre02.g092350	
GIO2-5107		Cre13.g603350	
GIO2-2314		Cre09.g397250	
GIO2-1517		Cre10.g430100	
GIO2-300		Cre16.g662650	
GIO2-4468		Cre02.g105900	
GIO2-380		Cre07.g323150	
GIO2-3186		Cre03.g167051	
GIO2-412		Cre12.g499250	
GIO2-2381		Cre01.g033350	
GIO2-328		Cre07.g328200	
GIO2-597		Cre02.g093700	
GIO2-4453		Cre17.g699900	
GIO2-607		Cre03.g168350	
GIO2-4617		Cre11.g476150	
GIO2-1582		Cre06.g273000	
GIO2-5185		Cre12.g489200	
GIO2-4408		Cre09.g393400	
GIO2-639		Cre12.g531450	
GIO2-2965		Cre12.g547750	
GIO2-5015		Cre16.g650950	
GIO2-1710		Cre06.g254400	
GIO2-3361		Cre10.g443050	
GIO2-1799		Cre14.g616650	
GIO2-4369		Cre01.g030250	
GIO2-5137		Cre03.g146187	
GIO2-567		Cre08.g360550	
GIO2-1246		Cre12.g528550	
GIO2-2446		Cre12.g491050	
GIO2-5170		Cre02.g083550	
GIO2-5239		Cre13.g580600	
GIO2-2990		Cre02.g095126	
GIO2-5103		Cre10.g449050	
GIO2-4933		Cre09.g389875	
GIO2-5040		Cre10.g424775	
GIO2-451		Cre02.g082150	
GIO2-2301		Cre17.g699600	
GIO2-1802		Cre03.g169550	
GIO2-2574		Cre15.g636750	
CHLREDRAFT_193847	A8JCL6	PSAO	
GIO2-878		Cre05.g237800	
GIO2-1505		Cre13.g586400	
GIO2-1164		Cre12.g521650	
GIO2-1075		Cre06.g273250	
GIO2-4678		Cre07.g340900	
GIO2-5058		Cre07.g319340	
GIO2-3940		Cre01.g048350	
GIO2-3554		Cre17.g725150	
GIO2-4399		Cre06.g284700	
GIO2-1196		Cre12.g495550	
GIO2-857		Cre06.g271850	
GIO2-484		Cre02.g100500	
GIO2-1612		Cre02.g093550	
GIO2-679		Cre16.g650650	
GIO2-1298		Cre10.g458450	
GIO2-5063		Cre01.g029900	
GIO2-700		Cre16.g670973	
GIO2-2425		Cre14.g626900	
GIO2-909		Cre01.g039400	
GIO2-877		Cre03.g177250	
GIO2-1477		Cre16.g680300	
GIO2-5039		Cre16.g662200	
GIO2-890		Cre16.g664350	
GIO2-1507		Cre16.g671450	
GIO2-1290		Cre17.g724300	
GIO2-1523		Cre11.g476600	
GIO2-2720		Cre12.g532450	
GIO2-2408		Cre03.g194200	
GIO2-731		Cre06.g284800	
GIO2-1848		Cre17.g717050	
GIO2-661		Cre15.g635067	
GIO2-2992		Cre17.g699000	
GIO2-5022		Cre14.g616550	
GIO2-1295		Cre12.g554850	
GIO2-1260		Cre16.g695100	
GIO2-821		Cre07.g339104	
GIO2-2390		Cre13.g578750	
GIO2-728		Cre08.g384750	
GIO2-482		Cre08.g369850	
G-12758	Q9FYU1	HYDA1	
GIO2-2534		Cre07.g354200	
GIO2-3664		Cre02.g077100	
GIO2-3187		g8354.t1	
GIO2-962		Cre13.g590550	
GIO2-1777		Cre02.g098050	
GIO2-1022		Cre17.g700100	
GIO2-1733		Cre12.g531900	
GIO2-2788		Cre12.g525650	
GIO2-2047		Cre09.g388750	
GIO2-1787		Cre14.g617650	
GIO2-336		Cre11.g467690	
GIO2-1779		Cre12.g550550	
GIO2-598		Cre14.g622550	
GIO2-3823		Cre16.g658650	
GIO2-1697		Cre07.g346800	
GIO2-4800		Cre17.g723650	
GIO2-953		Cre10.g451250	
GIO2-1284		Cre09.g387250	
GIO2-4550		Cre10.g422300	
GIO2-2176		Cre17.g699650	
GIO2-5423		Cre08.g375200	
GIO2-1671		Cre01.g050150	
GIO2-1512		Cre16.g654526	
GIO2-5048		Cre08.g381516	
GIO2-526		Cre04.g217931	
GIO2-1548		Cre04.g219900	
GIO2-352		Cre01.g053750	
GIO2-1718		Cre02.g117350	
GIO2-5289		Cre04.g223800	
GIO2-1527		Cre06.g278236	
GIO2-1811		Cre08.g363874	
GIO2-774		Cre14.g616450	
GIO2-1083		Cre03.g146047	
CHLREDRAFT_191828		ASA8	
GIO2-1411		Cre06.g308700	
GIO2-2781		Cre14.g620300	
GIO2-3156		Cre01.g034950	
GIO2-1264		Cre02.g095650	
GIO2-270		Cre04.g223350	
GIO2-2260		Cre08.g369800	
GIO2-839		Cre12.g543350	
GIO2-3701		Cre03.g167150	
CHREPMP04	P08681	cox1	
GIO2-3637		Cre01.g050950	
GIO2-3248		Cre03.g180250	
GIO2-5060		Cre01.g025250	
GIO2-3912		Cre12.g525700	
GIO2-1631		Cre06.g269650	
GIO2-1092		Cre17.g703176	
GIO2-1520		Cre12.g533550	
GIO2-4373		Cre16.g665800	
GIO2-3690		Cre06.g290000	
GIO2-1785		Cre09.g407300	
GIO2-802		Cre06.g311850	
GIO2-722		Cre07.g317650	
GIO2-3444		Cre16.g663950	
GIO2-5085		Cre04.g224150	
CHRECP032	P37255	psbB	
GIO2-5182		Cre09.g390750	
GIO2-678		Cre12.g496700	
GIO2-3063		Cre06.g255350	
GIO2-319		Cre12.g560600	
GIO2-4433		Cre13.g582800	
GIO2-350		Cre12.g537500	
GIO2-1952		Cre09.g415700	
GIO2-3948		Cre08.g380550	
GIO2-828		Cre05.g244700	
GIO2-486		Cre08.g373050	
GIO2-1637		Cre06.g258226	
GIO2-3859		Cre07.g335400	
GIO2-879		Cre13.g570700	
GIO2-1023		Cre16.g648850	
GIO2-662		Cre16.g685800	
GIO2-927		Cre12.g513000	
GIO2-693		Cre06.g288150	
GIO2-1129		Cre01.g045640	
GIO2-2189		Cre11.g467612	
GIO2-1363		Cre17.g729400	
GIO2-812		Cre06.g271900	
GIO2-1607		Cre01.g050451	
GIO2-714		Cre02.g144009	
GIO2-4820		Cre12.g530050	
GIO2-1748		Cre11.g476500	
GIO2-307		Cre17.g728950	
GIO2-1866		Cre16.g678997	
GIO2-5153		Cre01.g066917	
CHLREDRAFT_191034	A8IZX9	ASA9	
GIO2-4903		Cre06.g295450	
GIO2-1482		Cre02.g143400	
GIO2-354		Cre09.g406750	
GIO2-3343		Cre12.g497700	
GIO2-937		Cre01.g010900	
GIO2-4236		Cre02.g080200	
GIO2-4982		Cre12.g484250	
GIO2-4931		Cre10.g427950	
GIO2-5104		Cre07.g352800	
GIO2-5241		Cre12.g523300	
GIO2-430		Cre12.g517150	
GIO2-1101		Cre03.g194700	
GIO2-1858		Cre12.g543900	
GIO2-5119		Cre12.g558550	
GIO2-1698		Cre16.g673281	
GIO2-477		Cre06.g307150	
GIO2-1282		Cre09.g396850	
GIO2-5263		Cre10.g466750	
GIO2-4219		Cre05.g248200	
GIO2-5198		Cre13.g577400	
GIO2-1726		Cre10.g455231	
GIO2-1442		Cre06.g278148	
GIO2-283		Cre02.g113652	
GIO2-1768		Cre03.g146527	
GIO2-2855		Cre17.g712100	
GIO2-1704		Cre17.g701100	
GIO2-867		Cre12.g501050	
GIO2-5147		Cre10.g426292	
GIO2-3792		Cre02.g146050	
GIO2-1124		Cre14.g633900	
GIO2-2363		Cre05.g241850	
GIO2-769		Cre09.g387726	
GIO2-1897	O04923	LAO1	
GIO2-355		Cre06.g278261	
GIO2-3605		Cre02.g088250	
GIO2-3072		Cre04.g223100	
GIO2-1681		Cre13.g567300	
GIO2-543		Cre13.g579500	
GIO2-573		Cre01.g058521	
GIO2-629		Cre09.g393321	
GIO2-1793		Cre12.g517100	
GIO2-589		Cre03.g156400	
GIO2-1368		Cre13.g564000	
GIO2-1663		Cre06.g278215	
GIO2-1533		Cre06.g267000	
GIO2-1056		Cre08.g385400	
GIO2-4476		Cre03.g169400	
