GIO2-2816-MONOMER	GIO2-2816		Cre06.g294650.t1.2	
GIO2-2855-MONOMER	GIO2-2855		Cre17.g712100.t1.2	
GIO2-1258-MONOMER	GIO2-1258		Cre08.g379450.t1.1	
GIO2-336-MONOMER	GIO2-336		Cre11.g467690.t1.1	
GIO2-797-MONOMER	GIO2-797		Cre11.g478128.t1.1	
GIO2-664-MONOMER	GIO2-664		Cre03.g207713.t1.1	
GIO2-2604-MONOMER	GIO2-2604		Cre26.g756847.t1.1	
GIO2-863-MONOMER	GIO2-863		Cre08.g379900.t1.1	
GIO2-3884-MONOMER	GIO2-3884		Cre08.g384850.t1.1	
GIO2-1562-MONOMER	GIO2-1562		Cre02.g080500.t1.2	
GIO2-4813-MONOMER	GIO2-4813		Cre13.g588150.t1.2	
CHLREDRAFT_24547-MONOMER	CHLREDRAFT_24547	A8JIB7	24547	24547
GIO2-5188-MONOMER	GIO2-5188		Cre14.g629150.t1.1	
GIO2-3798-MONOMER	GIO2-3798		Cre03.g174400.t1.2	
GIO2-1812-MONOMER	GIO2-1812		Cre16.g683259.t1.1	
GIO2-1448-MONOMER	GIO2-1448		Cre07.g342750.t1.1	
GIO2-2965-MONOMER	GIO2-2965		Cre12.g547750.t1.2	
CHLREDRAFT_33411-MONOMER	CHLREDRAFT_33411	A8IYH9	Oxygen-evolving enhancer protein 2 of photosystem II	
GIO2-4445-MONOMER	GIO2-4445		Cre01.g003200.t1.2	
GIO2-1266-MONOMER	GIO2-1266		Cre03.g207700.t1.1	
GIO2-4314-MONOMER	GIO2-4314		Cre12.g510050.t1.2	
GIO2-4694-MONOMER	GIO2-4694		Cre09.g401997.t1.1	
GIO2-1423-MONOMER	GIO2-1423		Cre12.g548950.t1.2	
GIO2-972-MONOMER	GIO2-972		Cre05.g242179.t1.1	
CHLREDRAFT_116547-MONOMER	CHLREDRAFT_116547	Q6QJE2	116547	116547
GIO2-1777-MONOMER	GIO2-1777		Cre02.g098050.t1.2	
GIO2-328-MONOMER	GIO2-328		Cre07.g328200.t1.2	
GIO2-481-MONOMER	GIO2-481		Cre07.g347200.t1.1	
GIO2-451-MONOMER	GIO2-451		Cre02.g082150.t1.1	
GIO2-1140-MONOMER	GIO2-1140		Cre13.g586600.t1.2	
GIO2-4474-MONOMER	GIO2-4474		Cre13.g564766.t1.2	
GIO2-1799-MONOMER	GIO2-1799		Cre14.g616650.t1.2	
GIO2-2485-MONOMER	GIO2-2485		Cre16.g682050.t1.1	
GIO2-5311-MONOMER	GIO2-5311		Cre09.g387245.t1.1	
GIO2-1594-MONOMER	GIO2-1594		Cre11.g467786.t1.1	
GIO2-716-MONOMER	GIO2-716		Cre11.g467678.t1.1	
GIO2-4079-MONOMER	GIO2-4079		Cre12.g534350.t1.2	
GIO2-3530-MONOMER	GIO2-3530		Cre01.g034050.t1.2	
GIO2-3453-MONOMER	GIO2-3453		Cre09.g410750.t1.2	
GIO2-3424-MONOMER	GIO2-3424		Cre02.g088850.t1.2	
GIO2-4188-MONOMER	GIO2-4188		Cre03.g185250.t1.2	
GIO2-1490-MONOMER	GIO2-1490		Cre17.g744997.t1.1	
GIO2-4888-MONOMER	GIO2-4888		Cre06.g272900.t1.2	
GIO2-1435-MONOMER	GIO2-1435		Cre10.g462600.t1.1	
GIO2-5042-MONOMER	GIO2-5042		Cre16.g656300.t1.1	
GIO2-512-MONOMER	GIO2-512		Cre07.g350750.t1.2	
GIO2-44-MONOMER	GIO2-44		pyruvate decarboxylase	Cre03.g165700.t1.1, Cre03.g165700.t1.2
GIO2-4229-MONOMER	GIO2-4229		Cre02.g079700.t1.2	
GIO2-4492-MONOMER	GIO2-4492		Cre03.g175250.t1.2	
GIO2-1742-MONOMER	GIO2-1742		Cre01.g009550.t1.1	
GIO2-5035-MONOMER	GIO2-5035		Cre10.g420700.t1.2	
GIO2-285-MONOMER	GIO2-285		Cre11.g477400.t1.1	
GIO2-1240-MONOMER	GIO2-1240		Cre07.g325050.t1.1	
GIO2-1580-MONOMER	GIO2-1580		Cre16.g695800.t1.1	
GIO2-4774-MONOMER	GIO2-4774		Cre03.g149100.t1.2	
GIO2-348-MONOMER	GIO2-348		Cre07.g350000.t1.1	
GIO2-1617-MONOMER	GIO2-1617		Cre16.g657450.t1.1	
CHREPMP06-MONOMER	CHREPMP06	P10329	ChrepMp06	
GIO2-3429-MONOMER	GIO2-3429		Cre13.g571950.t1.2	
GIO2-991-MONOMER	GIO2-991	A8IZZ9	Cre09.g403108.t1.1	Cre09.g396650.t1.1, phosphotransacetylase
GIO2-927-MONOMER	GIO2-927		Cre12.g513000.t1.1	
GIO2-1104-MONOMER	GIO2-1104		Cre17.g700450.t1.2	
GIO2-4099-MONOMER	GIO2-4099		Cre02.g117500.t1.2	
GIO2-2818-MONOMER	GIO2-2818		Cre02.g092350.t1.2	
CHLREDRAFT_182740-MONOMER	CHLREDRAFT_182740		182740	182740
CHLREDRAFT_196597-MONOMER	CHLREDRAFT_196597	A8J9E9	carotenoid isomerase	196597
GIO2-2938-MONOMER	GIO2-2938		Cre14.g619133.t1.1	
GIO2-4524-MONOMER	GIO2-4524		Cre05.g234100.t1.2	
GIO2-5155-MONOMER	GIO2-5155		Cre06.g278093.t1.1	
GIO2-319-MONOMER	GIO2-319		Cre12.g560600.t1.1	
GIO2-3660-MONOMER	GIO2-3660		Cre03.g180300.t1.2	
CHREPMP02-MONOMER	CHREPMP02	P20113	ChrepMp02	ND4
GIO2-589-MONOMER	GIO2-589		Cre03.g156400.t1.2	
GIO2-787-MONOMER	GIO2-787		Cre01.g021700.t1.1	
CPLX4LZ-11			Complex V (ATP Synthase)	
CHLREDRAFT_136288-MONOMER	CHLREDRAFT_136288	Q42695	136288	136288
GIO2-385-MONOMER	GIO2-385		Cre01.g007600.t1.1	
GIO2-5099-MONOMER	GIO2-5099		Cre03.g151500.t1.1	
GIO2-1119-MONOMER	GIO2-1119		Cre14.g626634.t1.1	
GIO2-2979-MONOMER	GIO2-2979		Cre08.g361050.t1.2	
GIO2-840-MONOMER	GIO2-840		Cre11.g467774.t1.1	
GIO2-1294-MONOMER	GIO2-1294		Cre05.g236500.t1.1	
GIO2-1779-MONOMER	GIO2-1779		Cre12.g550550.t1.1	
GIO2-2385-MONOMER	GIO2-2385		Cre12.g488050.t1.2	
GIO2-1944-MONOMER	GIO2-1944		Cre10.g427900.t1.1	
GIO2-671-MONOMER	GIO2-671		Cre09.g414750.t1.1	
GIO2-2260-MONOMER	GIO2-2260		Cre08.g369800.t1.2	
GIO2-3071-MONOMER	GIO2-3071		Cre03.g199800.t1.1	
GIO2-1452-MONOMER	GIO2-1452		Cre04.g216350.t1.2	
GIO2-679-MONOMER	GIO2-679		Cre16.g650650.t1.1	
GIO2-3314-MONOMER	GIO2-3314		Cre06.g259550.t1.2	
GIO2-1166-MONOMER	GIO2-1166		Cre08.g364351.t1.1	
GIO2-148-MONOMER	GIO2-148		Cre09.g405750.t1.1	196245
GIO2-4713-MONOMER	GIO2-4713		Cre10.g424500.t1.2	
GIO2-2955-MONOMER	GIO2-2955		Cre02.g147650.t1.2	
GIO2-5115-MONOMER	GIO2-5115		Cre15.g636800.t1.1	
GIO2-757-MONOMER	GIO2-757		Cre17.g732802.t1.1	
GIO2-3446-MONOMER	GIO2-3446		Cre03.g152850.t1.2	
GIO2-2353-MONOMER	GIO2-2353		Cre12.g483950.t1.2	
GIO2-4456-MONOMER	GIO2-4456		Cre03.g193950.t1.2	
GIO2-892-MONOMER	GIO2-892		Cre10.g441750.t1.2	
GIO2-1569-MONOMER	GIO2-1569		Cre02.g078650.t1.1	
GIO2-4973-MONOMER	GIO2-4973		Cre02.g117000.t1.1	
GIO2-1634-MONOMER	GIO2-1634		Cre03.g155250.t1.2	
GIO2-1284-MONOMER	GIO2-1284		Cre09.g387250.t1.1	
CHLREDRAFT_192094-MONOMER	CHLREDRAFT_192094	A8J4Q0	192094	192094
GIO2-1690-MONOMER	GIO2-1690		Cre12.g490350.t1.1	
GIO2-3427-MONOMER	GIO2-3427		Cre10.g423250.t1.2	
GIO2-1303-MONOMER	GIO2-1303		Cre06.g276450.t1.1	
GIO2-1748-MONOMER	GIO2-1748		Cre11.g476500.t1.1	
GIO2-2896-MONOMER	GIO2-2896		Cre06.g251500.t1.2	
GIO2-582-MONOMER	GIO2-582		Cre13.g589870.t1.1	
GIO2-596-MONOMER	GIO2-596		Cre09.g402150.t1.1	
GIO2-2008-MONOMER	GIO2-2008		Cre01.g042800.t1.2	
GIO2-749-MONOMER	GIO2-749		Cre06.g264150.t1.1	
GIO2-4156-MONOMER	GIO2-4156		Cre01.g036850.t1.2	
GIO2-3839-MONOMER	GIO2-3839		Cre03.g179500.t1.2	
GIO2-5073-MONOMER	GIO2-5073		Cre05.g233900.t1.2	
GIO2-1843-MONOMER	GIO2-1843		Cre05.g248250.t1.1	
GIO2-4985-MONOMER	GIO2-4985		Cre08.g358571.t1.1	
GIO2-2643-MONOMER	GIO2-2643		Cre07.g331550.t1.2	
GIO2-1015-MONOMER	GIO2-1015		Cre03.g166900.t1.1	
GIO2-2001-MONOMER	GIO2-2001		Cre02.g114500.t1.2	
GIO2-5092-MONOMER	GIO2-5092		Cre06.g278263.t1.1	
GIO2-3717-MONOMER	GIO2-3717		Cre12.g538450.t1.2	
MONOMER-17964	G-15957	Q7X8Q2	isoamylase catalytic subunit	
GIO2-4040-MONOMER	GIO2-4040		Cre12.g554800.t1.2	
GIO2-4750-MONOMER	GIO2-4750		Cre12.g514200.t1.2	
CHRECP032-MONOMER	CHRECP032	P37255	Photosystem II CP47 chlorophyll apoprotein	PsbB, PSII 47 kDa protein, Protein CP-47
GIO2-35-MONOMER	GIO2-35		Cre10.g439400.t1.1	
GIO2-1384-MONOMER	GIO2-1384		Cre10.g431250.t1.1	
GIO2-1542-MONOMER	GIO2-1542		Cre11.g477625.t1.1	
GIO2-2498-MONOMER	GIO2-2498		Cre07.g343700.t1.2	
GIO2-3469-MONOMER	GIO2-3469		Cre10.g424900.t1.2	
GIO2-490-MONOMER	GIO2-490		Cre04.g232104.t1.1	
GIO2-4705-MONOMER	GIO2-4705		Cre06.g293051.t1.1	
GIO2-515-MONOMER	GIO2-515		Cre16.g675900.t1.2	
GIO2-2706-MONOMER	GIO2-2706		Cre01.g053150.t1.2	
GIO2-293-MONOMER	GIO2-293		Cre14.g611552.t1.1	
GIO2-4968-MONOMER	GIO2-4968		Cre06.g273650.t1.2	
GIO2-800-MONOMER	GIO2-800		Cre24.g755097.t1.1	
GIO2-4326-MONOMER	GIO2-4326		Cre02.g107450.t1.2	
CHLREDRAFT_165416-MONOMER	CHLREDRAFT_165416	P14224	165416	PSI-G, P35 protein, Light-harvesting complex I 10 kDa protein, 165416
GIO2-1390-MONOMER	GIO2-1390		Cre13.g591700.t1.1	
GIO2-5078-MONOMER	GIO2-5078		Cre03.g150050.t1.1	
GIO2-1916-MONOMER	GIO2-1916		Cre11.g476050.t1.2	
GIO2-2023-MONOMER	GIO2-2023		Cre02.g141400.t1.2	
GIO2-2373-MONOMER	GIO2-2373		Cre12.g503650.t1.2	
GIO2-1269-MONOMER	GIO2-1269		Cre16.g653350.t1.2	
CHREPMP01-MONOMER	CHREPMP01	Q36954	ChrepMp01	Cob
GIO2-555-MONOMER	GIO2-555		Cre06.g249950.t1.1	
GIO2-1085-MONOMER	GIO2-1085		Cre02.g144100.t1.2	
GIO2-782-MONOMER	GIO2-782		Cre02.g141846.t1.1	
GIO2-2309-MONOMER	GIO2-2309		Cre14.g608700.t1.2	
CHRECP031-MONOMER	CHRECP031	P37256	Photosystem II reaction center protein T	PsbT, PSII-T
GIO2-1470-MONOMER	GIO2-1470		Cre08.g382545.t1.1	
GIO2-778-MONOMER	GIO2-778		Cre09.g390615.t1.1	
GIO2-4963-MONOMER	GIO2-4963		Cre17.g734612.t1.1	
CHLREDRAFT_184606-MONOMER	CHLREDRAFT_184606	Q6UP29	184606	184606
GIO2-4031-MONOMER	GIO2-4031		Cre16.g677450.t1.2	
GIO2-3584-MONOMER	GIO2-3584		Cre12.g484750.t1.1	
GIO2-2991-MONOMER	GIO2-2991		Cre02.g095127.t1.1	
GIO2-3225-MONOMER	GIO2-3225		Cre07.g333450.t1.2	
GIO2-1527-MONOMER	GIO2-1527		Cre06.g278236.t1.1	
GIO2-352-MONOMER	GIO2-352		Cre01.g053750.t1.2	
CPLX4LZ-5			CF<sub>0</sub> complex	
GIO2-5258-MONOMER	GIO2-5258		Cre06.g258733.t2.1	
GIO2-1330-MONOMER	GIO2-1330		Cre03.g198950.t1.2	
GIO2-980-MONOMER	GIO2-980		Cre06.g296050.t1.1	
GIO2-5268-MONOMER	GIO2-5268		Cre07.g330100.t1.2	
GIO2-775-MONOMER	GIO2-775		Cre10.g423550.t1.1	
GIO2-2602-MONOMER	GIO2-2602		Cre09.g391650.t1.2	
GIO2-909-MONOMER	GIO2-909		Cre01.g039400.t1.1	
GIO2-2496-MONOMER	GIO2-2496		Cre12.g510650.t1.2	
CPLX4LZ-34			Rubisco	
GIO2-794-MONOMER	GIO2-794		Cre02.g098700.t1.2	
GIO2-4663-MONOMER	GIO2-4663		Cre07.g353450.t1.2	
GIO2-260-MONOMER	GIO2-260		Cre12.g557750.t1.1	
GIO2-361-MONOMER	GIO2-361		Cre06.g294950.t1.1	
GIO2-4772-MONOMER	GIO2-4772		Cre05.g246550.t1.2	
GIO2-5179-MONOMER	GIO2-5179		Cre06.g300500.t1.1	
MONOMER4LZ-6838	CHLREDRAFT_136810	A8HNE8	geranylgeranyl reductase	136810
CPLX4LZ-1			Chloroplast sulfate transporter subunit 1	chloroblast sulfate permease
GIO2-1147-MONOMER	GIO2-1147		Cre16.g658075.t1.1	
GIO2-359-MONOMER	GIO2-359		Cre02.g120200.t1.2	
GIO2-619-MONOMER	GIO2-619		Cre01.g041300.t1.2	
CHLREDRAFT_205903-MONOMER	CHLREDRAFT_205903	B9H5X9	Light-harvesting complex II protein Lhcb7	205903
GIO2-1975-MONOMER	GIO2-1975		Cre11.g478184.t1.1	
GIO2-5012-MONOMER	GIO2-5012		Cre06.g293800.t1.1	
GIO2-3590-MONOMER	GIO2-3590		Cre01.g007000.t1.2	
GIO2-2942-MONOMER	GIO2-2942		Cre07.g352450.t1.2	
GIO2-640-MONOMER	GIO2-640		Cre03.g202550.t1.1	
GIO2-2834-MONOMER	GIO2-2834		Cre01.g054150.t1.2	
GIO2-1359-MONOMER	GIO2-1359		Cre08.g375350.t1.2	
GIO2-968-MONOMER	GIO2-968		Cre03.g202350.t1.1	
GIO2-1610-MONOMER	GIO2-1610		Cre06.g269752.t1.2	
GIO2-1176-MONOMER	GIO2-1176		Cre09.g389089.t1.2	
GIO2-1170-MONOMER	GIO2-1170		Cre09.g397105.t1.1	
GIO2-1619-MONOMER	GIO2-1619		Cre01.g012050.t1.2	
GIO2-5045-MONOMER	GIO2-5045		Cre17.g702950.t1.2	
GIO2-2618-MONOMER	GIO2-2618		Cre01.g028423.t1.2	
GIO2-4617-MONOMER	GIO2-4617		Cre11.g476150.t1.2	
GIO2-1537-MONOMER	GIO2-1537		Cre11.g479000.t1.1	
GIO2-3039-MONOMER	GIO2-3039		Cre09.g408600.t1.2	
GIO2-1403-MONOMER	GIO2-1403		Cre16.g662350.t1.1	
GIO2-5015-MONOMER	GIO2-5015		Cre16.g650950.t1.1	
GIO2-2168-MONOMER	GIO2-2168		Cre05.g245900.t1.2	
CPLX4LZ-4			Chloroplast sulfate transporter subunit 2	chloroplast sulfate permease
GIO2-1493-MONOMER	GIO2-1493		Cre13.g570400.t1.2	
GIO2-660-MONOMER	GIO2-660		Cre04.g226050.t1.1	
GIO2-282-MONOMER	GIO2-282		Cre13.g582350.t1.1	
CHLREDRAFT_129048-MONOMER	CHLREDRAFT_129048	A8HQ97	129048	129048
GIO2-585-MONOMER	GIO2-585		Cre12.g513400.t1.1	
GIO2-1480-MONOMER	GIO2-1480		Cre17.g720528.t1.2	
GIO2-540-MONOMER	GIO2-540		Cre03.g148800.t1.1	
GIO2-5223-MONOMER	GIO2-5223		Cre08.g368450.t1.2	
GIO2-2349-MONOMER	GIO2-2349		Cre01.g018950.t1.2	
GIO2-760-MONOMER	GIO2-760		Cre02.g117376.t1.1	
GIO2-4948-MONOMER	GIO2-4948		Cre07.g343433.t1.1	
GIO2-1370-MONOMER	GIO2-1370		Cre12.g486551.t1.1	
GIO2-340-MONOMER	GIO2-340		Cre06.g287750.t1.2	
GIO2-1469-MONOMER	GIO2-1469		Cre10.g422600.t1.1	186342
GIO2-967-MONOMER	GIO2-967		Cre10.g448500.t1.1	
GIO2-459-MONOMER	GIO2-459		Cre07.g319100.t1.1	
GIO2-2610-MONOMER	GIO2-2610		Cre09.g415600.t1.1	
GIO2-1214-MONOMER	GIO2-1214		Cre03.g182800.t1.1	
GIO2-2625-MONOMER	GIO2-2625		Cre16.g657300.t1.2	
GIO2-3416-MONOMER	GIO2-3416		Cre01.g031850.t1.1	
GIO2-1864-MONOMER	GIO2-1864		1-deoxy-<small>D</small>-xylulose-5-phosphate synthase	Cre07.g356350.t1.1
GIO2-977-MONOMER	GIO2-977		Cre15.g636896.t1.1	
GIO2-5089-MONOMER	GIO2-5089		Cre02.g109100.t1.1	
GIO2-2301-MONOMER	GIO2-2301		Cre17.g699600.t1.2	
GIO2-4970-MONOMER	GIO2-4970		Cre12.g524650.t1.2	
GIO2-5105-MONOMER	GIO2-5105		Cre16.g661150.t1.1	
CHLREDRAFT_164424-MONOMER	CHLREDRAFT_164424	Q6UKY8	164424	164424
GIO2-2245-MONOMER	GIO2-2245		Cre03.g169200.t1.2	
GIO2-1859-MONOMER	GIO2-1859		Cre06.g252150.t1.2	
GIO2-2483-MONOMER	GIO2-2483		Cre04.g227800.t1.1	
GIO2-2982-MONOMER	GIO2-2982		Cre09.g401022.t1.2	
GIO2-5029-MONOMER	GIO2-5029		Cre08.g384000.t1.1	
GIO2-1962-MONOMER	GIO2-1962		Cre07.g319600.t1.2	
GIO2-4836-MONOMER	GIO2-4836		Cre02.g096150.t1.2	
GIO2-1164-MONOMER	GIO2-1164		Cre12.g521650.t1.2	
GIO2-604-MONOMER	GIO2-604		Cre02.g082750.t1.2	
GIO2-608-MONOMER	GIO2-608		Cre03.g204751.t1.1	
GIO2-551-MONOMER	GIO2-551		Cre12.g535050.t1.1	
GIO2-598-MONOMER	GIO2-598		Cre14.g622550.t1.1	
GIO2-5133-MONOMER	GIO2-5133		Cre11.g467569.t1.1	
GIO2-4209-MONOMER	GIO2-4209		Cre03.g185550.t1.2	
GIO2-2987-MONOMER	GIO2-2987		Cre12.g524000.t1.2	
CHRECP064-MONOMER	CHRECP064	P06007	Photosystem II D2 protein	PsbD, Photosystem Q(A) protein
GIO2-3961-MONOMER	GIO2-3961		Cre12.g555803.t1.1	
GIO2-5208-MONOMER	GIO2-5208		Cre03.g171600.t1.1	
GIO2-4951-MONOMER	GIO2-4951		Cre03.g182550.t1.1	
GIO2-593-MONOMER	GIO2-593		Cre03.g152900.t1.1	
GIO2-3677-MONOMER	GIO2-3677		Cre08.g363500.t1.2	
GIO2-1706-MONOMER	GIO2-1706		Cre07.g325150.t1.1	
GIO2-1693-MONOMER	GIO2-1693		Cre13.g592500.t1.1	
GIO2-422-MONOMER	GIO2-422		Cre04.g229000.t1.1	
GIO2-1011-MONOMER	GIO2-1011		Cre09.g400219.t1.1	
GIO2-1807-MONOMER	GIO2-1807		Cre14.g627950.t1.2	
CHLREDRAFT_191034-MONOMER	CHLREDRAFT_191034	A8IZX9	191034	191034
GIO2-4399-MONOMER	GIO2-4399		Cre06.g284700.t1.2	
GIO2-635-MONOMER	GIO2-635		Cre03.g181000.t1.1	
GIO2-1162-MONOMER	GIO2-1162		Cre14.g609030.t1.1	
GIO2-4339-MONOMER	GIO2-4339		Cre17.g698000.t1.1	78348, Cre17.g698000.t1.2
GIO2-4954-MONOMER	GIO2-4954		Cre13.g591400.t1.1	
GIO2-4898-MONOMER	GIO2-4898		Cre03.g205050.t1.2	
GIO2-747-MONOMER	GIO2-747		Cre12.g551350.t1.2	
GIO2-4469-MONOMER	GIO2-4469	Q9ZWM5	Cre01.g043350.t1.2	Cre01.g043350.t1.1
GIO2-1080-MONOMER	GIO2-1080		Cre17.g743547.t1.1	
GIO2-423-MONOMER	GIO2-423		Cre17.g739300.t1.2	
GIO2-4148-MONOMER	GIO2-4148		Cre06.g305650.t1.2	
GIO2-1774-MONOMER	GIO2-1774		Cre08.g381702.t1.1	
GIO2-1832-MONOMER	GIO2-1832		Cre02.g091750.t1.2	
GIO2-3498-MONOMER	GIO2-3498		Cre02.g081550.t1.2	
CHLREDRAFT_159566-MONOMER	CHLREDRAFT_159566	A8JC51	159566	159566
GIO2-3490-MONOMER	GIO2-3490		Cre06.g296400.t1.2	
GIO2-5313-MONOMER	GIO2-5313		Cre03.g191050.t1.2	
GIO2-1426-MONOMER	GIO2-1426		Cre01.g037350.t1.1	
GIO2-480-MONOMER	GIO2-480		Cre07.g312050.t1.1	
GIO2-2474-MONOMER	GIO2-2474		Cre03.g189500.t1.2	
GIO2-3571-MONOMER	GIO2-3571		Cre06.g261150.t1.2	
GIO2-1674-MONOMER	GIO2-1674		Cre05.g245350.t1.1	
CHLREDRAFT_185533-MONOMER	CHLREDRAFT_185533	A8JCU4	Chlorophyll a-b binding protein of LHCII	
GIO2-1012-MONOMER	GIO2-1012		Cre13.g577050.t1.1	
GIO2-687-MONOMER	GIO2-687		Cre05.g233305.t1.1	
GIO2-1805-MONOMER	GIO2-1805		Cre09.g391986.t1.1	
GIO2-1064-MONOMER	GIO2-1064		Cre05.g239100.t1.1	
GIO2-832-MONOMER	GIO2-832		Cre03.g149750.t1.2	
CHRECP053-MONOMER	CHRECP053	Q37304	ChreCp053	AtpH
GIO2-1801-MONOMER	GIO2-1801		Cre16.g688700.t1.1	
GIO2-1396-MONOMER	GIO2-1396		Cre12.g555951.t1.1	
CHLREDRAFT_187882-MONOMER	CHLREDRAFT_187882		187882	187882
GIO2-4121-MONOMER	GIO2-4121		Cre06.g253350.t1.2	
GIO2-1212-MONOMER	GIO2-1212		Cre02.g086000.t1.1	
GIO2-4958-MONOMER	GIO2-4958		Cre09.g399000.t1.1	
GIO2-4349-MONOMER	GIO2-4349		Cre12.g561550.t1.2	
GIO2-3756-MONOMER	GIO2-3756		Cre12.g539000.t1.2	
GIO2-303-MONOMER	GIO2-303		Cre06.g286350.t1.2	
GIO2-1393-MONOMER	GIO2-1393		Cre11.g468550.t1.2	
CHLREDRAFT_192088-MONOMER	CHLREDRAFT_192088	A8J4P3	192088	192088, NRT2;2
GIO2-4486-MONOMER	GIO2-4486		Cre06.g296600.t1.2	
GIO2-791-MONOMER	GIO2-791		Cre01.g044300.t1.2	
GIO2-4922-MONOMER	GIO2-4922		Cre01.g000650.t1.1	
GIO2-1900-MONOMER	GIO2-1900		Cre02.g095069.t1.1	
GIO2-1825-MONOMER	GIO2-1825		Cre07.g357486.t1.2	
GIO2-1037-MONOMER	GIO2-1037		Cre17.g738250.t1.1	
GIO2-1775-MONOMER	GIO2-1775		Cre07.g319500.t1.1	
GIO2-3342-MONOMER	GIO2-3342		Cre06.g256350.t1.2	
GIO2-1440-MONOMER	GIO2-1440		Cre03.g190800.t1.1	
GIO2-4350-MONOMER	GIO2-4350		Cre07.g342350.t1.2	
GIO2-4468-MONOMER	GIO2-4468		Cre02.g105900.t1.2	
GIO2-2899-MONOMER	GIO2-2899		Cre12.g555450.t1.2	
GIO2-5010-MONOMER	GIO2-5010		Cre05.g246552.t1.1	
GIO2-1581-MONOMER	GIO2-1581		Cre06.g251900.t1.2	
GIO2-1516-MONOMER	GIO2-1516		Cre09.g397150.t1.1	
GIO2-4219-MONOMER	GIO2-4219		Cre05.g248200.t1.1	
GIO2-1301-MONOMER	GIO2-1301		Cre06.g262100.t1.1	
GIO2-2587-MONOMER	GIO2-2587		Cre02.g083800.t1.2	
GIO2-1354-MONOMER	GIO2-1354		Cre01.g024250.t1.1	
GIO2-1041-MONOMER	GIO2-1041		Cre10.g459900.t1.1	
GIO2-4159-MONOMER	GIO2-4159		Cre13.g605350.t1.1	
CPLX4LZ-15			CF<sub>0</sub>F<sub>1</sub> ATP synthase complex	
GIO2-525-MONOMER	GIO2-525		Cre10.g436900.t1.2	
GIO2-695-MONOMER	GIO2-695		Cre12.g508852.t1.1	
GIO2-323-MONOMER	GIO2-323		Cre17.g729750.t1.2	
GIO2-2560-MONOMER	GIO2-2560		Cre03.g170600.t1.1	
GIO2-1388-MONOMER	GIO2-1388		Cre03.g146627.t1.1	
GIO2-1553-MONOMER	GIO2-1553		Cre05.g232002.t1.1	
GIO2-4136-MONOMER	GIO2-4136		Cre03.g207901.t1.1	
GIO2-1203-MONOMER	GIO2-1203		Cre16.g675250.t1.1	
GIO2-5205-MONOMER	GIO2-5205		Cre09.g400441.t1.1	
CPLX4LZ-290			Cyt b<sub>6</sub>f monomer	
GIO2-4956-MONOMER	GIO2-4956		Cre15.g641875.t1.1	
CHLREDRAFT_187322-MONOMER	CHLREDRAFT_187322	A8HYU2	187322	187322
GIO2-2480-MONOMER	GIO2-2480		Cre02.g095137.t1.1	
GIO2-5189-MONOMER	GIO2-5189		Cre06.g291400.t1.1	
GIO2-425-MONOMER	GIO2-425		Cre17.g741400.t1.1	
GIO2-1499-MONOMER	GIO2-1499		Cre06.g301600.t1.1	
GIO2-914-MONOMER	GIO2-914		Cre06.g271400.t1.1	
GIO2-2787-MONOMER	GIO2-2787		Cre12.g516550.t1.2	
GIO2-903-MONOMER	GIO2-903		Cre06.g272400.t1.2	
GIO2-5091-MONOMER	GIO2-5091		Cre16.g659550.t1.1	
GIO2-3547-MONOMER	GIO2-3547		Cre07.g346050.t1.2	
GIO2-4281-MONOMER	GIO2-4281		Cre16.g688901.t1.2	
GIO2-2538-MONOMER	GIO2-2538		Cre13.g564450.t1.1	
GIO2-1755-MONOMER	GIO2-1755		Cre17.g730700.t1.1	
GIO2-2318-MONOMER	GIO2-2318		Cre01.g019100.t1.2	
GIO2-5154-MONOMER	GIO2-5154		Cre12.g513450.t1.2	
GIO2-523-MONOMER	GIO2-523		Cre16.g652300.t1.1	
GIO2-993-MONOMER	GIO2-993		Cre12.g543902.t1.1	
GIO2-4176-MONOMER	GIO2-4176		Cre12.g547351.t1.2	
GIO2-5239-MONOMER	GIO2-5239		Cre13.g580600.t1.2	
GIO2-1360-MONOMER	GIO2-1360		Cre12.g488752.t1.1	
GIO2-2564-MONOMER	GIO2-2564		Cre05.g239900.t1.1	
GIO2-2526-MONOMER	GIO2-2526		Cre06.g268750.t1.2	
GIO2-3915-MONOMER	GIO2-3915		Cre08.g359350.t1.2	
GIO2-1042-MONOMER	GIO2-1042		Cre09.g403050.t1.1	
GIO2-5156-MONOMER	GIO2-5156		Cre12.g557350.t1.2	
GIO2-941-MONOMER	GIO2-941		Cre06.g296000.t1.2	
GIO2-2226-MONOMER	GIO2-2226		Cre10.g431550.t1.1	
GIO2-3451-MONOMER	GIO2-3451		Cre03.g190500.t1.2	
GIO2-2796-MONOMER	GIO2-2796		Cre12.g553250.t1.2	
GIO2-484-MONOMER	GIO2-484		Cre02.g100500.t1.1	
GIO2-1263-MONOMER	GIO2-1263		Cre10.g465700.t1.2	
GIO2-1235-MONOMER	GIO2-1235		Cre05.g236650.t1.1	
GIO2-2017-MONOMER	GIO2-2017		Cre16.g695050.t1.2	
GIO2-1889-MONOMER	GIO2-1889		Cre01.g066552.t1.1	
GIO2-1675-MONOMER	GIO2-1675		Cre03.g203600.t1.2	
GIO2-5324-MONOMER	GIO2-5324		Cre10.g456050.t2.1	
